report_id,date_time,police_beat,street_name,street_type,injured,killed,hit_run_lvl,full_name
186453,2018-08-09 17:06:00,524,E,ST,0,0,MISDEMEANOR,E ST
186162,2018-08-09 17:13:00,123,HIBISCUS,LN,1,0,nan,HIBISCUS LN
186097,2018-08-09 17:43:00,123,SEA WORLD,DR,1,0,nan,SEA WORLD DR
186110,2018-08-09 17:44:00,123,SEA WORLD,DR,0,0,nan,SEA WORLD DR
186104,2018-08-09 17:45:00,233,CARMEL MTN,RD,2,0,nan,CARMEL MTN RD
186141,2018-08-09 19:24:00,115,GENESEE,AVE,1,0,MISDEMEANOR,GENESEE AVE
186170,2018-08-09 20:35:00,721,PALM,AVE,2,0,nan,PALM AVE
186109,2018-08-09 22:08:00,241,POMERADO,RD,0,0,nan,POMERADO RD
186151,2018-08-09 23:01:00,434,CARLSBAD,ST,1,0,nan,CARLSBAD ST
186254,2018-08-10 00:01:00,114,CLAIREMONT MESA,BLVD,0,0,MISDEMEANOR,CLAIREMONT MESA BLVD
186155,2018-08-10 00:30:00,442,VESTA,ST,2,0,MISDEMEANOR,VESTA ST
186277,2018-08-10 02:00:00,627,UNIVERSITY,AVE,1,0,nan,UNIVERSITY AVE
186623,2018-08-10 04:19:00,627,CLEVELAND,AVE,0,1,nan,CLEVELAND AVE
186310,2018-08-10 04:30:00,624,LINCOLN,AVE,0,0,MISDEMEANOR,LINCOLN AVE
186221,2018-08-10 07:18:00,813,KANSAS,ST,0,0,nan,KANSAS ST
186260,2018-08-10 07:50:00,234,BERNARDO PLAZA,DR,0,0,MISDEMEANOR,BERNARDO PLAZA DR
186419,2018-08-10 08:00:00,313,AERO,DR,0,0,MISDEMEANOR,AERO DR
186143,2018-08-10 08:59:00,451,PENTECOST,WAY,0,0,MISDEMEANOR,PENTECOST WAY
186148,2018-08-10 09:54:00,324,JACKSON,DR,1,0,nan,JACKSON DR
186167,2018-08-10 10:14:00,313,CONVOY,ST,1,0,nan,CONVOY ST
186486,2018-08-10 11:06:00,521,NATIONAL,AVE,0,0,nan,NATIONAL AVE
186126,2018-08-10 11:30:00,521,PARK,BLVD,0,0,MISDEMEANOR,PARK BLVD
186339,2018-08-10 11:45:00,813,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
186178,2018-08-10 13:00:00,723,27TH,ST,1,0,nan,27TH ST
186163,2018-08-10 13:05:00,315,FRAZEE,RD,1,0,nan,FRAZEE RD
186117,2018-08-10 13:20:00,613,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
186129,2018-08-10 13:54:00,321,CAM DEL RIO NORTH,,0,0,MISDEMEANOR,CAM DEL RIO NORTH 
186274,2018-08-10 14:13:00,234,BERNARDO CENTER,DR,1,0,nan,BERNARDO CENTER DR
186219,2018-08-10 14:15:00,521,F,ST,1,0,nan,F ST
186224,2018-08-10 14:15:00,313,BALBOA,AVE,0,0,nan,BALBOA AVE
186476,2018-08-10 15:03:00,122,FANUEL,ST,5,0,nan,FANUEL ST
186220,2018-08-10 15:30:00,514,20TH,ST,0,0,nan,20TH ST
186176,2018-08-10 15:45:00,822,EL CAJON,BLVD,2,0,nan,EL CAJON BLVD
186249,2018-08-10 16:00:00,522,MARKET,ST,0,0,MISDEMEANOR,MARKET ST
186203,2018-08-10 17:00:00,511,DALBERGIA,ST,0,0,MISDEMEANOR,DALBERGIA ST
186118,2018-08-10 18:00:00,611,SPORTS ARENA,BLVD,0,0,MISDEMEANOR,SPORTS ARENA BLVD
186259,2018-08-10 19:00:00,621,MORLEY,ST,0,0,MISDEMEANOR,MORLEY ST
186166,2018-08-10 19:28:00,723,BEYER,BLVD,1,0,nan,BEYER BLVD
186114,2018-08-10 20:20:00,242,ARCTURUS,WAY,0,0,MISDEMEANOR,ARCTURUS WAY
186121,2018-08-10 21:10:00,623,HOTEL NORTH,CIR,0,0,MISDEMEANOR,HOTEL NORTH CIR
186320,2018-08-10 21:55:00,714,SAN YSIDRO,BLVD,0,0,MISDEMEANOR,SAN YSIDRO BLVD
186227,2018-08-10 23:40:00,313,CLAIREMONT MESA,BLVD,0,0,MISDEMEANOR,CLAIREMONT MESA BLVD
186245,2018-08-11 01:29:00,122,GARNET,AVE,2,0,nan,GARNET AVE
186120,2018-08-11 08:00:00,627,WASHINGTON,ST,0,0,MISDEMEANOR,WASHINGTON ST
186673,2018-08-11 09:58:00,324,LAKE MURRAY,BLVD,0,0,MISDEMEANOR,LAKE MURRAY BLVD
186352,2018-08-11 10:50:00,437,SIENA,ST,1,0,nan,SIENA ST
186204,2018-08-11 12:00:00,814,ADAMS,AVE,0,0,MISDEMEANOR,ADAMS AVE
186716,2018-08-11 12:07:00,626,WASHINGTON,ST,1,0,nan,WASHINGTON ST
186168,2018-08-11 12:47:00,615,SCOTT,ST,1,0,nan,SCOTT ST
186197,2018-08-11 14:00:00,122,GARNET,AVE,0,0,MISDEMEANOR,GARNET AVE
186261,2018-08-11 14:50:00,531,ZOO,DR,0,0,MISDEMEANOR,ZOO DR
186587,2018-08-11 16:45:00,123,MISSION BAY,DR,0,0,nan,MISSION BAY DR
186158,2018-08-11 16:56:00,933,CAMTO POINTE DEL MAR,,1,0,nan,CAMTO POINTE DEL MAR 
186164,2018-08-11 17:08:00,521,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
186128,2018-08-11 17:13:00,115,RENAISSANCE,AVE,0,0,MISDEMEANOR,RENAISSANCE AVE
187666,2018-08-11 17:50:00,999,MORENO,AVE,0,1,nan,MORENO AVE
186156,2018-08-11 19:29:00,936,HIGHLANDS VILLAGE,PL,1,0,nan,HIGHLANDS VILLAGE PL
186236,2018-08-11 20:49:00,611,MIDWAY,DR,0,0,nan,MIDWAY DR
186115,2018-08-11 22:38:00,313,CLAIREMONT MESA,BLVD,0,0,MISDEMEANOR,CLAIREMONT MESA BLVD
186216,2018-08-11 23:10:00,522,INDIA,ST,1,0,nan,INDIA ST
186207,2018-08-12 00:01:00,614,BRIGHTON,AVE,0,0,MISDEMEANOR,BRIGHTON AVE
186545,2018-08-12 00:11:00,122,GARNET,AVE,1,0,nan,GARNET AVE
186235,2018-08-12 01:02:00,514,J,ST,0,0,nan,J ST
186177,2018-08-12 02:29:00,825,FAIRMOUNT,AVE,1,0,nan,FAIRMOUNT AVE
186198,2018-08-12 05:20:00,445,MARKET,ST,3,0,MISDEMEANOR,MARKET ST
186130,2018-08-12 07:00:00,242,CALICO,ST,0,0,MISDEMEANOR,CALICO ST
186150,2018-08-12 09:35:00,241,POMERADO,RD,1,0,nan,POMERADO RD
186112,2018-08-12 09:38:00,831,45TH,ST,0,0,MISDEMEANOR,45TH ST
186211,2018-08-12 10:03:00,611,PACIFIC,,2,0,nan,PACIFIC 
186217,2018-08-12 12:40:00,517,E,ST,2,0,nan,E ST
186165,2018-08-12 13:56:00,111,BALBOA,AVE,2,0,nan,BALBOA AVE
186213,2018-08-12 14:25:00,121,WEST MISSION BAY,DR,2,0,nan,WEST MISSION BAY DR
186262,2018-08-12 14:30:00,613,WEST POINT LOMA,BLVD,0,0,MISDEMEANOR,WEST POINT LOMA BLVD
186179,2018-08-12 15:03:00,624,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
186154,2018-08-12 15:41:00,446,IMPERIAL,AVE,2,0,nan,IMPERIAL AVE
186190,2018-08-12 15:56:00,122,GARNET,AVE,1,0,MISDEMEANOR,GARNET AVE
186127,2018-08-12 16:00:00,122,GARNET,AVE,0,0,MISDEMEANOR,GARNET AVE
186353,2018-08-12 17:39:00,246,SPRING CANYON,RD,2,0,nan,SPRING CANYON RD
186299,2018-08-12 20:44:00,111,BALBOA,AVE,3,0,nan,BALBOA AVE
186200,2018-08-12 21:15:00,612,ROSECRANS,ST,0,0,MISDEMEANOR,ROSECRANS ST
186284,2018-08-12 21:21:00,116,COWLEY,WAY,0,0,MISDEMEANOR,COWLEY WAY
186113,2018-08-12 22:40:00,832,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
186215,2018-08-12 23:00:00,526,ASH,ST,1,0,nan,ASH ST
186323,2018-08-12 23:00:00,446,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
186366,2018-08-12 23:02:00,441,IMPERIAL,AVE,0,0,nan,IMPERIAL AVE
186231,2018-08-13 00:00:00,122,RIVIERA,DR,0,0,MISDEMEANOR,RIVIERA DR
186283,2018-08-13 00:01:00,115,LA JOLLA VILLAGE,DR,0,0,MISDEMEANOR,LA JOLLA VILLAGE DR
186196,2018-08-13 02:25:00,722,TOCAYO,AVE,0,0,MISDEMEANOR,TOCAYO AVE
186390,2018-08-13 02:55:00,523,04TH,AVE,1,0,nan,04TH AVE
186257,2018-08-13 03:00:00,124,VILLA LA JOLLA,DR,0,0,MISDEMEANOR,VILLA LA JOLLA DR
186210,2018-08-13 03:50:00,611,ROSECRANS,ST,1,0,nan,ROSECRANS ST
186358,2018-08-13 06:23:00,512,IMPERIAL,AVE,0,0,nan,IMPERIAL AVE
186325,2018-08-13 08:39:00,527,ASH,ST,1,0,MISDEMEANOR,ASH ST
186229,2018-08-13 09:00:00,834,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
18200028,2018-08-13 09:59:00,511,MAIN,ST,1,0,nan,MAIN ST
186474,2018-08-13 11:00:00,931,MIRA MESA,BLVD,1,0,nan,MIRA MESA BLVD
186288,2018-08-13 12:00:00,714,SAN YSIDRO,BLVD,0,0,MISDEMEANOR,SAN YSIDRO BLVD
186241,2018-08-13 12:13:00,514,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
186218,2018-08-13 12:20:00,512,KEARNY,AVE,1,0,nan,KEARNY AVE
186314,2018-08-13 12:55:00,232,CARMEL MTN,RD,0,0,MISDEMEANOR,CARMEL MTN RD
186371,2018-08-13 13:00:00,121,VENTURA,PL,0,0,MISDEMEANOR,VENTURA PL
186297,2018-08-13 13:32:00,124,TORREY PINES,RD,1,0,nan,TORREY PINES RD
186340,2018-08-13 13:47:00,617,TALBOT,ST,0,0,nan,TALBOT ST
186593,2018-08-13 14:30:00,712,SAN YSIDRO,BLVD,0,0,MISDEMEANOR,SAN YSIDRO BLVD
186347,2018-08-13 15:46:00,611,CAM DEL RIO WEST,,2,0,nan,CAM DEL RIO WEST 
186625,2018-08-13 16:20:00,315,CALMANTE,LN,0,0,MISDEMEANOR,CALMANTE LN
186222,2018-08-13 16:20:00,813,ALABAMA,ST,1,0,nan,ALABAMA ST
186302,2018-08-13 16:22:00,517,BROADWAY,,1,0,FELONY,BROADWAY 
186205,2018-08-13 17:00:00,831,POLK,AVE,0,0,MISDEMEANOR,POLK AVE
186368,2018-08-13 18:08:00,516,MARKET,ST,0,0,MISDEMEANOR,MARKET ST
186253,2018-08-13 21:30:00,122,HORNBLEND,ST,0,0,MISDEMEANOR,HORNBLEND ST
186484,2018-08-13 22:50:00,624,WASHINGTON,ST,2,0,nan,WASHINGTON ST
186206,2018-08-13 23:53:00,827,LEA,ST,0,0,MISDEMEANOR,LEA ST
186228,2018-08-14 00:01:00,322,BURGUNDY,ST,0,0,MISDEMEANOR,BURGUNDY ST
186252,2018-08-14 03:40:00,712,SIPES,LN,0,0,MISDEMEANOR,SIPES LN
186139,2018-08-14 04:20:00,935,EL CAMINO REAL,,0,0,MISDEMEANOR,EL CAMINO REAL 
186240,2018-08-14 05:56:00,521,15TH,ST,0,0,nan,15TH ST
186296,2018-08-14 06:30:00,124,GILMAN,DR,1,0,nan,GILMAN DR
186944,2018-08-14 06:49:00,529,SPRUCE,ST,0,0,MISDEMEANOR,SPRUCE ST
18200015,2018-08-14 06:56:00,321,FRIARS,RD,1,0,nan,FRIARS RD
186239,2018-08-14 07:30:00,511,MAIN,ST,1,0,nan,MAIN ST
186271,2018-08-14 08:15:00,124,FAY,AVE,1,0,nan,FAY AVE
186269,2018-08-14 09:15:00,122,DAMON,AVE,1,0,nan,DAMON AVE
186138,2018-08-14 10:30:00,524,A,ST,0,0,MISDEMEANOR,A ST
186292,2018-08-14 11:00:00,113,HUERFANO,AVE,1,0,MISDEMEANOR,HUERFANO AVE
186432,2018-08-14 14:17:00,24,OLD COURSE,RD,0,0,nan,OLD COURSE RD
188712,2018-08-14 15:00:00,315,MISSION CENTER,RD,0,0,MISDEMEANOR,MISSION CENTER RD
186293,2018-08-14 15:55:00,611,PACIFIC,,1,0,nan,PACIFIC 
186301,2018-08-14 16:03:00,521,16TH,ST,1,0,nan,16TH ST
186420,2018-08-14 16:15:00,315,CAM DE LA REINA,,0,0,MISDEMEANOR,CAM DE LA REINA 
186255,2018-08-14 17:00:00,111,MT AGUILAR,DR,0,0,MISDEMEANOR,MT AGUILAR DR
186624,2018-08-14 17:35:00,525,BROADWAY,,1,0,MISDEMEANOR,BROADWAY 
186243,2018-08-14 17:55:00,813,MEADE,AVE,1,0,nan,MEADE AVE
186242,2018-08-14 18:06:00,515,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
186433,2018-08-14 18:10:00,122,GARNET,AVE,1,0,nan,GARNET AVE
186246,2018-08-14 19:20:00,431,EUCLID,AVE,0,0,MISDEMEANOR,EUCLID AVE
186244,2018-08-14 21:05:00,232,CAM DEL NORTE,,1,0,nan,CAM DEL NORTE 
186251,2018-08-15 00:05:00,712,PADRE TULLIO,DR,0,0,MISDEMEANOR,PADRE TULLIO DR
186272,2018-08-15 01:00:00,124,GILMAN,DR,1,0,nan,GILMAN DR
186267,2018-08-15 03:10:00,723,DEL SOL,BLVD,0,0,nan,DEL SOL BLVD
186273,2018-08-15 04:28:00,824,MONROE,AVE,1,0,nan,MONROE AVE
186278,2018-08-15 06:00:00,313,COPLEY PARK,PL,1,0,nan,COPLEY PARK PL
186270,2018-08-15 07:45:00,113,JUTLAND,DR,1,0,nan,JUTLAND DR
186238,2018-08-15 07:56:00,937,CAM DEL SUR,,1,0,nan,CAM DEL SUR 
186275,2018-08-15 09:10:00,243,TRADE,ST,1,0,nan,TRADE ST
186393,2018-08-15 11:45:00,931,CAM SANTA FE,,2,0,nan,CAM SANTA FE 
186334,2018-08-15 11:45:00,621,GENESEE,AVE,0,0,MISDEMEANOR,GENESEE AVE
187628,2018-08-15 12:00:00,621,COMSTOCK,ST,1,0,nan,COMSTOCK ST
186363,2018-08-15 13:34:00,523,06TH,AVE,1,0,nan,06TH AVE
186306,2018-08-15 14:54:00,234,BERNARDO CENTER,DR,0,0,MISDEMEANOR,BERNARDO CENTER DR
186300,2018-08-15 17:00:00,115,EASTGATE,MALL,2,0,nan,EASTGATE MALL
186294,2018-08-15 18:00:00,321,RANCHO MISSION,RD,0,0,nan,RANCHO MISSION RD
186281,2018-08-15 18:33:00,628,UPAS,ST,0,0,MISDEMEANOR,UPAS ST
186268,2018-08-15 22:00:00,115,NOBEL,DR,2,0,nan,NOBEL DR
186661,2018-08-16 00:01:00,835,HOME,AVE,0,0,MISDEMEANOR,HOME AVE
186327,2018-08-16 00:01:00,314,CHILDRENS,WAY,0,0,MISDEMEANOR,CHILDRENS WAY
186413,2018-08-16 00:01:00,825,41ST,ST,0,0,MISDEMEANOR,41ST ST
186279,2018-08-16 01:45:00,124,RUSHVILLE,ST,0,0,MISDEMEANOR,RUSHVILLE ST
186417,2018-08-16 02:30:00,813,UVADA,PL,0,0,MISDEMEANOR,UVADA PL
186440,2018-08-16 06:31:00,431,KELTON,RD,1,0,nan,KELTON RD
186331,2018-08-16 08:00:00,321,FAIRMOUNT,AVE,0,0,MISDEMEANOR,FAIRMOUNT AVE
18200027,2018-08-16 11:49:00,813,UNIVERSITY,AVE,2,0,nan,UNIVERSITY AVE
186598,2018-08-16 12:00:00,622,GOSHEN,ST,0,0,MISDEMEANOR,GOSHEN ST
187564,2018-08-16 12:30:00,622,FRIARS,RD,0,1,nan,FRIARS RD
186307,2018-08-16 13:24:00,243,MIRAMAR,RD,0,0,MISDEMEANOR,MIRAMAR RD
186290,2018-08-16 13:35:00,512,28TH,ST,1,0,MISDEMEANOR,28TH ST
186328,2018-08-16 14:00:00,627,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
186422,2018-08-16 14:05:00,935,SAN ANDRES,DR,0,0,MISDEMEANOR,SAN ANDRES DR
186509,2018-08-16 14:40:00,445,EUCLID,AVE,0,0,MISDEMEANOR,EUCLID AVE
187822,2018-08-16 14:55:00,821,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
186389,2018-08-16 16:00:00,121,OCEAN FRONT,WALK,1,0,nan,OCEAN FRONT WALK
186418,2018-08-16 16:15:00,824,WINONA,AVE,0,0,MISDEMEANOR,WINONA AVE
186837,2018-08-16 16:30:00,234,BERNARDO CENTER,DR,0,0,MISDEMEANOR,BERNARDO CENTER DR
186459,2018-08-16 17:00:00,321,FRIARS,RD,0,0,MISDEMEANOR,FRIARS RD
186355,2018-08-16 17:33:00,813,PALM,ST,2,0,nan,PALM ST
186298,2018-08-16 17:37:00,121,OCEAN FRONT,WALK,1,0,nan,OCEAN FRONT WALK
186312,2018-08-16 17:43:00,622,MILDRED,ST,0,0,MISDEMEANOR,MILDRED ST
186354,2018-08-16 17:55:00,712,DAIRY MART,RD,1,0,nan,DAIRY MART RD
186669,2018-08-16 18:00:00,313,SHAWLINE,ST,0,0,MISDEMEANOR,SHAWLINE ST
187241,2018-08-16 19:00:00,937,CAM DEL SUR,,0,0,MISDEMEANOR,CAM DEL SUR 
187234,2018-08-16 19:29:00,524,A,ST,0,0,MISDEMEANOR,A ST
186343,2018-08-16 21:30:00,233,CARMEL MOUNTAIN,RD,0,0,nan,CARMEL MOUNTAIN RD
186324,2018-08-16 21:56:00,325,GOLFCREST,DR,0,0,MISDEMEANOR,GOLFCREST DR
186462,2018-08-16 22:38:00,116,FIELD,ST,1,0,FELONY,FIELD ST
186356,2018-08-16 23:00:00,712,SAN YSIDRO,BLVD,0,0,nan,SAN YSIDRO BLVD
186491,2018-08-17 00:01:00,713,OTAY MESA CENTER,RD,0,0,MISDEMEANOR,OTAY MESA CENTER RD
186344,2018-08-17 00:20:00,233,CARMEL MTN,RD,0,0,nan,CARMEL MTN RD
186291,2018-08-17 01:07:00,116,CLAIREMONT,DR,0,0,nan,CLAIREMONT DR
186402,2018-08-17 02:59:00,614,SUNSET CLIFFS,BLVD,0,0,nan,SUNSET CLIFFS BLVD
186377,2018-08-17 05:00:00,622,COLUSA,ST,0,0,MISDEMEANOR,COLUSA ST
186349,2018-08-17 07:25:00,234,BERNARDO CENTER,DR,2,0,nan,BERNARDO CENTER DR
186247,2018-08-17 08:00:00,315,CAM DEL RIO SOUTH,,0,0,nan,CAM DEL RIO SOUTH 
18604167,2018-08-17 08:38:00,446,IMPERIAL,AVE,0,0,nan,IMPERIAL AVE
186333,2018-08-17 09:40:00,326,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
187353,2018-08-17 11:30:00,315,FENTON,PARKWAY,1,0,MISDEMEANOR,FENTON PARKWAY
186326,2018-08-17 12:15:00,627,06TH,AVE,0,0,MISDEMEANOR,06TH AVE
186466,2018-08-17 12:30:00,524,FRONT,ST,0,0,nan,FRONT ST
186380,2018-08-17 13:59:00,126,LA JOLLA VILLAGE,DR,0,0,MISDEMEANOR,LA JOLLA VILLAGE DR
186311,2018-08-17 14:00:00,621,LINDA VISTA,RD,0,0,MISDEMEANOR,LINDA VISTA RD
186395,2018-08-17 14:00:00,126,LA JOLLA VILLAGE,DR,1,0,nan,LA JOLLA VILLAGE DR
186373,2018-08-17 15:30:00,432,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
186367,2018-08-17 16:50:00,511,MAIN,ST,0,0,MISDEMEANOR,MAIN ST
186322,2018-08-17 16:55:00,512,OCEAN VIEW,BLVD,1,0,MISDEMEANOR,OCEAN VIEW BLVD
186445,2018-08-17 17:30:00,811,MADISON,AVE,0,0,MISDEMEANOR,MADISON AVE
186493,2018-08-17 18:45:00,323,DEL CERRO,BLVD,0,0,MISDEMEANOR,DEL CERRO BLVD
186332,2018-08-17 19:40:00,321,MISSION GORGE,RD,0,0,MISDEMEANOR,MISSION GORGE RD
186429,2018-08-17 20:00:00,838,UNIVERSITY,AVE,1,0,nan,UNIVERSITY AVE
186415,2018-08-17 20:01:00,313,SPECTRUM CENTER,BLVD,0,0,MISDEMEANOR,SPECTRUM CENTER BLVD
186384,2018-08-17 20:30:00,524,05TH,AVE,1,0,nan,05TH AVE
186364,2018-08-17 21:13:00,524,B,ST,1,0,nan,B ST
186313,2018-08-17 22:22:00,232,CARMEL MTN,RD,0,0,MISDEMEANOR,CARMEL MTN RD
186562,2018-08-17 22:30:00,441,LOGAN,AVE,0,0,nan,LOGAN AVE
186329,2018-08-17 23:50:00,315,CAM DEL RIO NORTH,,0,0,MISDEMEANOR,CAM DEL RIO NORTH 
186376,2018-08-17 23:59:00,314,ANNRAE,ST,0,0,MISDEMEANOR,ANNRAE ST
186317,2018-08-18 00:01:00,436,NOELINE,LN,0,0,MISDEMEANOR,NOELINE LN
186359,2018-08-18 00:04:00,524,BROADWAY,,2,0,nan,BROADWAY 
186319,2018-08-18 00:22:00,436,SKYLINE,DR,0,0,MISDEMEANOR,SKYLINE DR
186387,2018-08-18 01:40:00,122,PICO,ST,0,0,nan,PICO ST
186408,2018-08-18 01:50:00,813,BANCROFT,ST,0,0,MISDEMEANOR,BANCROFT ST
186606,2018-08-18 01:53:00,613,MACAULAY,ST,1,0,nan,MACAULAY ST
186488,2018-08-18 07:35:00,614,VOLTAIRE,ST,0,0,nan,VOLTAIRE ST
186396,2018-08-18 07:58:00,124,LA JOLLA,PARKWAY,3,0,nan,LA JOLLA PARKWAY
186346,2018-08-18 08:55:00,622,FRIARS,RD,1,0,nan,FRIARS RD
186348,2018-08-18 11:03:00,246,SCRIPPS POWAY,PARKWAY,2,0,nan,SCRIPPS POWAY PARKWAY
186410,2018-08-18 12:40:00,124,PALOMAR,AVE,0,0,MISDEMEANOR,PALOMAR AVE
186559,2018-08-18 12:41:00,113,MORENA,BLVD,0,0,MISDEMEANOR,MORENA BLVD
186357,2018-08-18 12:55:00,523,F,ST,1,0,nan,F ST
186379,2018-08-18 12:58:00,113,CLAIREMONT,DR,1,0,MISDEMEANOR,CLAIREMONT DR
187405,2018-08-18 13:45:00,243,MIRAMAR,RD,3,0,nan,MIRAMAR RD
186394,2018-08-18 14:00:00,121,MISSION,BLVD,1,0,nan,MISSION BLVD
186397,2018-08-18 14:28:00,126,NORTH TORREY PINES,RD,1,0,nan,NORTH TORREY PINES RD
186425,2018-08-18 15:07:00,821,UNIVERSITY,AVE,2,0,MISDEMEANOR,UNIVERSITY AVE
186446,2018-08-18 15:10:00,611,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
186494,2018-08-18 15:15:00,623,HOTEL CIRCLE,PL,0,0,MISDEMEANOR,HOTEL CIRCLE PL
186671,2018-08-18 15:15:00,627,01ST,AVE,0,0,MISDEMEANOR,01ST AVE
187464,2018-08-18 15:45:00,999,ECB,,0,0,MISDEMEANOR,ECB 
186467,2018-08-18 15:55:00,526,09TH,AVE,0,0,nan,09TH AVE
186801,2018-08-18 16:30:00,123,DE ANZA COVE,,0,0,MISDEMEANOR,DE ANZA COVE 
186478,2018-08-18 16:30:00,121,MISSION,BLVD,1,0,nan,MISSION BLVD
186381,2018-08-18 16:30:00,122,CROWN POINT,DR,0,0,MISDEMEANOR,CROWN POINT DR
186411,2018-08-18 17:08:00,123,WEST MISSION BAY,DR,0,0,MISDEMEANOR,WEST MISSION BAY DR
186577,2018-08-18 17:30:00,123,MISSION BAY,DR,1,0,nan,MISSION BAY DR
186401,2018-08-18 17:31:00,611,PACIFIC,,1,0,nan,PACIFIC 
186640,2018-08-18 17:44:00,122,GARNET,AVE,0,0,nan,GARNET AVE
186362,2018-08-18 17:46:00,315,CAM DEL RIO NORTH,,4,0,nan,CAM DEL RIO NORTH 
186477,2018-08-18 17:50:00,122,GARNET,AVE,1,0,nan,GARNET AVE
186563,2018-08-18 18:05:00,122,DAMON,AVE,0,0,MISDEMEANOR,DAMON AVE
186360,2018-08-18 18:18:00,312,SANTO,RD,1,0,nan,SANTO RD
186372,2018-08-18 18:30:00,124,TORREY PINES,RD,0,0,MISDEMEANOR,TORREY PINES RD
186335,2018-08-18 18:59:00,524,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
186318,2018-08-18 19:00:00,437,SANDLEFORD,WAY,0,0,MISDEMEANOR,SANDLEFORD WAY
186428,2018-08-18 19:20:00,813,ARIZONA,ST,1,0,nan,ARIZONA ST
186595,2018-08-18 20:00:00,712,SMYTHE,AVE,0,0,MISDEMEANOR,SMYTHE AVE
186552,2018-08-18 20:30:00,822,EL CAJON,BLVD,0,0,nan,EL CAJON BLVD
186392,2018-08-18 20:42:00,524,11TH,AVE,1,0,nan,11TH AVE
186570,2018-08-18 20:50:00,122,INGRAHAM,ST,0,0,MISDEMEANOR,INGRAHAM ST
186416,2018-08-18 21:00:00,822,60TH,ST,0,0,MISDEMEANOR,60TH ST
186361,2018-08-18 22:00:00,315,FRIARS,RD,2,0,nan,FRIARS RD
186308,2018-08-18 22:55:00,614,SPRAY,ST,0,0,MISDEMEANOR,SPRAY ST
186309,2018-08-18 23:05:00,618,SUNSET CLIFFS,BLVD,0,0,MISDEMEANOR,SUNSET CLIFFS BLVD
186455,2018-08-19 00:01:00,623,FRIARS,RD,0,0,MISDEMEANOR,FRIARS RD
186817,2018-08-19 01:19:00,436,MADRONE,AVE,1,0,nan,MADRONE AVE
186584,2018-08-19 01:38:00,313,BALBOA,AVE,2,0,nan,BALBOA AVE
186444,2018-08-19 01:55:00,813,EL CAJON,BLVD,0,0,nan,EL CAJON BLVD
186330,2018-08-19 02:36:00,321,MISSION GORGE,RD,0,0,MISDEMEANOR,MISSION GORGE RD
186365,2018-08-19 02:58:00,234,BERNARDO HEIGHTS,PARKWAY,1,0,nan,BERNARDO HEIGHTS PARKWAY
186548,2018-08-19 04:00:00,122,GRAND,AVE,0,0,nan,GRAND AVE
186521,2018-08-19 12:53:00,521,PARK,BLVD,4,0,nan,PARK BLVD
186576,2018-08-19 13:50:00,123,MISSION BAY,DR,1,0,nan,MISSION BAY DR
186374,2018-08-19 14:30:00,434,CARDIFF,ST,0,0,MISDEMEANOR,CARDIFF ST
186426,2018-08-19 14:48:00,934,CARMEL MTN,RD,2,0,MISDEMEANOR,CARMEL MTN RD
186776,2018-08-19 14:50:00,123,FIESTA BAY,,1,0,MISDEMEANOR,FIESTA BAY 
186485,2018-08-19 15:45:00,327,RESERVOIR,DR,1,0,nan,RESERVOIR DR
186315,2018-08-19 15:51:00,442,43RD,ST,0,0,MISDEMEANOR,43RD ST
186430,2018-08-19 18:46:00,813,HAMILTON,ST,1,0,nan,HAMILTON ST
186409,2018-08-19 18:54:00,813,28TH,ST,0,0,MISDEMEANOR,28TH ST
186456,2018-08-19 19:15:00,612,LYTTON,ST,0,0,MISDEMEANOR,LYTTON ST
186427,2018-08-19 19:29:00,813,LINCOLN,AVE,1,0,nan,LINCOLN AVE
18200017,2018-08-19 20:30:00,242,COLUMBUS,ST,0,0,MISDEMEANOR,COLUMBUS ST
187305,2018-08-19 21:00:00,826,53RD,ST,0,0,MISDEMEANOR,53RD ST
186543,2018-08-19 21:46:00,452,WOODMAN,ST,1,0,nan,WOODMAN ST
186541,2018-08-19 21:53:00,446,EUCLID,AVE,3,0,nan,EUCLID AVE
186321,2018-08-19 22:00:00,712,BORDER VILLAGE,RD,0,0,MISDEMEANOR,BORDER VILLAGE RD
186345,2018-08-19 22:10:00,623,TAYLOR,ST,0,0,nan,TAYLOR ST
186382,2018-08-19 22:20:00,614,NEWPORT,AVE,0,0,nan,NEWPORT AVE
